Sales,InterestBanking,Expenses,OperatingProfit,OPM,OtherIncome,ExceptionalItem,Interest,Depreciation,ProfitBeforeTax,TaxPercentage,NetProfit,EPS,toDate,audited,xbrl,broadCastDate
393250000.0,0.0,306729000.0,86521000.0,22.001525746980292,-492722000.0,0.0,3679000.0,26617000.0,108791000.0,-464.5283157614141,614156000.0,2.39,31-Dec-2023,Un-Audited,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_104177_1055477_14022024054122.xml,14-Feb-2024 17:41:22
490416000.0,0.0,268502000.0,221914000.0,45.25015497047405,-488212000.0,0.0,4753000.0,14796000.0,242300000.0,-197.76269087907554,721479000.0,2.81,31-Mar-2024,Audited,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_105786_1122732_13052024072441.xml,13-May-2024 19:24:42
507837000.0,0.0,333695000.0,174142000.0,34.29092405634091,-364371000.0,0.0,4883000.0,25014000.0,193739000.0,-188.10977655505602,558181000.0,2.17,30-Jun-2024,Un-Audited,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_111547_1222027_12082024081959.xml,12-Aug-2024 20:19:59
529132000.0,0.0,366869000.0,162263000.0,30.66588299327956,218944000.0,0.0,6747000.0,26833000.0,818285000.0,-47.897004100038494,1210219000.0,4.71,30-Sep-2024,Un-Audited,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_114628_1302081_08112024063721.xml,08-Nov-2024 18:37:22
579216000.0,0.0,349002000.0,230214000.0,39.74579431507417,-349296000.0,0.0,6870000.0,26899000.0,273904000.0,-138.7318184473392,653896000.0,2.55,31-Dec-2024,Un-Audited,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_119132_1374942_07022025064917.xml,07-Feb-2025 18:49:18
