Sales,InterestBanking,Expenses,OperatingProfit,OPM,OtherIncome,ExceptionalItem,Interest,Depreciation,ProfitBeforeTax,TaxPercentage,NetProfit,EPS,toDate,audited,xbrl,broadCastDate
10590000000.0,0.0,7098000000.0,3492000000.0,32.97450424929178,18000000.0,0.0,356000000.0,131000000.0,3510000000.0,25.840455840455842,2603000000.0,30.48,31-Dec-2023,Un-Audited,https://nsearchives.nseindia.com/corporate/xbrl/NBFC_INDAS_101055_1021800_15012024070723.xml,15-Jan-2024 19:07:25
13572760000.0,0.0,8997510000.0,4575250000.0,33.70906138471468,12610000.0,0.0,556370000.0,166900000.0,4587860000.0,25.904016251585706,3399420000.0,39.76,31-Mar-2024,Audited,https://nsearchives.nseindia.com/corporate/xbrl/NBFC_INDAS_104563_1096971_17042024071505.xml,17-Apr-2024 19:15:07
14054540000.0,0.0,10132340000.0,3922200000.0,27.90699660038678,46140000.0,0.0,555680000.0,226140000.0,3968340000.0,26.23464723284799,2927260000.0,31.95,30-Jun-2024,Un-Audited,https://nsearchives.nseindia.com/corporate/xbrl/NBFC_INDAS_109015_1186216_15072024090008.xml,15-Jul-2024 21:00:10
15147060000.0,0.0,9438760000.0,5708300000.0,37.68586115061272,12580000.0,0.0,754130000.0,255930000.0,5720880000.0,25.996000615289955,4233680000.0,46.15,30-Sep-2024,Un-Audited,https://nsearchives.nseindia.com/corporate/xbrl/NBFC_INDAS_112769_1269053_14102024071633.xml,14-Oct-2024 19:16:34
12622060000.0,0.0,8764680000.0,3857380000.0,30.560621641792228,15900000.0,0.0,835240000.0,266630000.0,3873280000.0,27.331357402511568,2814660000.0,30.7,31-Dec-2024,Un-Audited,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_117213_1344410_13012025085025.xml,13-Jan-2025 20:50:25
