Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-01 00:00:00+05:30,33.29999923706055,33.5,32.29999923706055,32.29999923706055,16413,0.0,0.0
2024-01-02 00:00:00+05:30,31.649999618530273,32.54999923706055,31.649999618530273,31.649999618530273,2296,0.0,0.0
2024-01-03 00:00:00+05:30,31.049999237060547,31.049999237060547,31.049999237060547,31.049999237060547,2719,0.0,0.0
2024-01-04 00:00:00+05:30,30.450000762939453,30.450000762939453,30.450000762939453,30.450000762939453,3685,0.0,0.0
2024-01-05 00:00:00+05:30,29.850000381469727,31.049999237060547,29.850000381469727,31.049999237060547,15851,0.0,0.0
2024-01-08 00:00:00+05:30,31.600000381469727,31.649999618530273,30.5,31.649999618530273,11034,0.0,0.0
2024-01-09 00:00:00+05:30,32.25,32.25,32.25,32.25,14171,0.0,0.0
2024-01-10 00:00:00+05:30,32.849998474121094,32.849998474121094,32.849998474121094,32.849998474121094,1918,0.0,0.0
2024-01-11 00:00:00+05:30,33.5,33.5,33.5,33.5,6658,0.0,0.0
2024-01-12 00:00:00+05:30,34.150001525878906,34.150001525878906,34.150001525878906,34.150001525878906,1320,0.0,0.0
2024-01-15 00:00:00+05:30,34.79999923706055,34.79999923706055,34.79999923706055,34.79999923706055,5973,0.0,0.0
2024-01-16 00:00:00+05:30,35.45000076293945,35.45000076293945,35.45000076293945,35.45000076293945,12397,0.0,0.0
2024-01-17 00:00:00+05:30,36.150001525878906,36.150001525878906,36.150001525878906,36.150001525878906,16382,0.0,0.0
2024-01-18 00:00:00+05:30,36.849998474121094,36.849998474121094,35.5,36.849998474121094,43043,0.0,0.0
2024-01-19 00:00:00+05:30,37.54999923706055,37.54999923706055,37.54999923706055,37.54999923706055,3876,0.0,0.0
2024-01-23 00:00:00+05:30,39.04999923706055,39.04999923706055,39.04999923706055,39.04999923706055,2473,0.0,0.0
2024-01-24 00:00:00+05:30,39.79999923706055,39.79999923706055,39.79999923706055,39.79999923706055,1086,0.0,0.0
2024-01-25 00:00:00+05:30,40.54999923706055,40.54999923706055,40.54999923706055,40.54999923706055,4838,0.0,0.0
2024-01-29 00:00:00+05:30,41.349998474121094,41.349998474121094,41.349998474121094,41.349998474121094,2478,0.0,0.0
2024-01-30 00:00:00+05:30,42.150001525878906,42.150001525878906,42.150001525878906,42.150001525878906,1892,0.0,0.0
2024-01-31 00:00:00+05:30,42.95000076293945,42.95000076293945,42.95000076293945,42.95000076293945,2208,0.0,0.0
2024-02-01 00:00:00+05:30,43.79999923706055,43.79999923706055,43.79999923706055,43.79999923706055,2385,0.0,0.0
2024-02-02 00:00:00+05:30,42.95000076293945,42.95000076293945,42.95000076293945,42.95000076293945,1269,0.0,0.0
2024-02-05 00:00:00+05:30,42.099998474121094,42.099998474121094,42.099998474121094,42.099998474121094,803,0.0,0.0
2024-02-06 00:00:00+05:30,41.25,41.25,41.25,41.25,83,0.0,0.0
2024-02-07 00:00:00+05:30,42.04999923706055,42.04999923706055,42.04999923706055,42.04999923706055,24963,0.0,0.0
2024-02-08 00:00:00+05:30,42.849998474121094,42.849998474121094,42.849998474121094,42.849998474121094,8429,0.0,0.0
2024-02-09 00:00:00+05:30,43.70000076293945,43.70000076293945,43.70000076293945,43.70000076293945,2288,0.0,0.0
2024-02-12 00:00:00+05:30,44.54999923706055,44.54999923706055,44.5,44.54999923706055,2798,0.0,0.0
2024-02-13 00:00:00+05:30,45.0,45.400001525878906,45.0,45.0,935,0.0,0.0
2024-02-14 00:00:00+05:30,45.900001525878906,45.900001525878906,45.900001525878906,45.900001525878906,1625,0.0,0.0
2024-02-15 00:00:00+05:30,46.79999923706055,46.79999923706055,46.79999923706055,46.79999923706055,849,0.0,0.0
2024-02-16 00:00:00+05:30,47.70000076293945,47.70000076293945,47.70000076293945,47.70000076293945,1085,0.0,0.0
2024-02-19 00:00:00+05:30,48.650001525878906,48.650001525878906,48.650001525878906,48.650001525878906,1132,0.0,0.0
2024-02-20 00:00:00+05:30,49.599998474121094,49.599998474121094,49.599998474121094,49.599998474121094,896,0.0,0.0
2024-02-21 00:00:00+05:30,50.54999923706055,50.54999923706055,50.54999923706055,50.54999923706055,2850,0.0,0.0
2024-02-22 00:00:00+05:30,51.54999923706055,51.54999923706055,51.54999923706055,51.54999923706055,2791,0.0,0.0
2024-02-23 00:00:00+05:30,52.54999923706055,52.54999923706055,52.54999923706055,52.54999923706055,4061,0.0,0.0
2024-02-26 00:00:00+05:30,53.5,53.599998474121094,53.5,53.5,1757,0.0,0.0
2024-02-27 00:00:00+05:30,52.45000076293945,52.45000076293945,52.45000076293945,52.45000076293945,20999,0.0,0.0
2024-02-28 00:00:00+05:30,51.400001525878906,51.400001525878906,51.400001525878906,51.400001525878906,22578,0.0,0.0
2024-02-29 00:00:00+05:30,50.400001525878906,50.400001525878906,50.400001525878906,50.400001525878906,3384,0.0,0.0
2024-03-01 00:00:00+05:30,49.400001525878906,49.400001525878906,49.400001525878906,49.400001525878906,1098,0.0,0.0
