Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-16 00:00:00+05:30,59493.0,59493.0,59493.0,59493.0,0,0.0,0.0
2023-10-17 00:00:00+05:30,59659.0,59659.0,59659.0,59659.0,0,0.0,0.0
2023-10-18 00:00:00+05:30,60111.0,60111.0,60111.0,60111.0,0,0.0,0.0
2023-10-20 00:00:00+05:30,61040.0,61040.0,61040.0,61040.0,0,0.0,0.0
2023-10-23 00:00:00+05:30,60935.0,60935.0,60935.0,60935.0,0,0.0,0.0
2023-10-24 00:00:00+05:30,60923.0,60923.0,60923.0,60923.0,0,0.0,0.0
2023-10-25 00:00:00+05:30,60809.0,60809.0,60809.0,60809.0,0,0.0,0.0
2023-10-26 00:00:00+05:30,61294.0,61294.0,61294.0,61294.0,0,0.0,0.0
2023-10-27 00:00:00+05:30,61184.0,61184.0,61184.0,61184.0,0,0.0,0.0
2023-10-30 00:00:00+05:30,61491.0,61491.0,61491.0,61491.0,0,0.0,0.0
2023-10-31 00:00:00+05:30,61529.0,61529.0,61529.0,61529.0,0,0.0,0.0
2023-11-01 00:00:00+05:30,61181.0,61181.0,61181.0,61181.0,0,0.0,0.0
2023-11-02 00:00:00+05:30,61177.0,61177.0,61177.0,61177.0,0,0.0,0.0
2023-11-03 00:00:00+05:30,61263.0,61263.0,61263.0,61263.0,0,0.0,0.0
2023-11-06 00:00:00+05:30,61178.0,61178.0,61178.0,61178.0,0,0.0,0.0
2023-11-07 00:00:00+05:30,60708.0,60708.0,60708.0,60708.0,0,0.0,0.0
2023-11-08 00:00:00+05:30,60564.0,60564.0,60564.0,60564.0,0,0.0,0.0
2023-11-09 00:00:00+05:30,60137.0,60137.0,60137.0,60137.0,0,0.0,0.0
2023-11-10 00:00:00+05:30,60355.0,60355.0,60355.0,60355.0,0,0.0,0.0
2023-11-12 00:00:00+05:30,60332.0,60332.0,60332.0,60332.0,0,0.0,0.0
2023-11-13 00:00:00+05:30,60320.0,60320.0,60320.0,60320.0,0,0.0,0.0
2023-11-14 00:00:00+05:30,60308.0,60308.0,60308.0,60308.0,0,0.0,0.0
2023-11-15 00:00:00+05:30,60296.0,60296.0,60296.0,60296.0,0,0.0,0.0
2023-11-16 00:00:00+05:30,60284.0,60284.0,60284.0,60284.0,0,0.0,0.0
2023-11-17 00:00:00+05:30,60273.0,60273.0,60273.0,60273.0,0,0.0,0.0
2023-11-20 00:00:00+05:30,60880.0,60880.0,60880.0,60880.0,0,0.0,0.0
2023-11-21 00:00:00+05:30,61212.0,61212.0,61212.0,61212.0,0,0.0,0.0
2023-11-22 00:00:00+05:30,61482.0,61482.0,61482.0,61482.0,0,0.0,0.0
2023-11-23 00:00:00+05:30,61297.0,61297.0,61297.0,61297.0,0,0.0,0.0
2023-11-24 00:00:00+05:30,61327.0,61327.0,61327.0,61327.0,0,0.0,0.0
2023-11-27 00:00:00+05:30,61291.0,61291.0,61291.0,61291.0,0,0.0,0.0
2023-11-28 00:00:00+05:30,61736.0,61736.0,61736.0,61736.0,0,0.0,0.0
2023-11-29 00:00:00+05:30,62439.0,62439.0,62439.0,62439.0,0,0.0,0.0
2023-11-30 00:00:00+05:30,62491.0,62491.0,62491.0,62491.0,0,0.0,0.0
2023-12-01 00:00:00+05:30,62610.0,62610.0,62610.0,62610.0,0,0.0,0.0
2023-12-04 00:00:00+05:30,63165.0,63165.0,63165.0,63165.0,0,0.0,0.0
2023-12-05 00:00:00+05:30,62596.0,62596.0,62596.0,62596.0,0,0.0,0.0
2023-12-06 00:00:00+05:30,62740.0,62740.0,62740.0,62740.0,0,0.0,0.0
2023-12-07 00:00:00+05:30,63015.0,63015.0,63015.0,63015.0,0,0.0,0.0
2023-12-08 00:00:00+05:30,62925.0,62925.0,62925.0,62925.0,0,0.0,0.0
2023-12-11 00:00:00+05:30,61927.0,61927.0,61927.0,61927.0,0,0.0,0.0
2023-12-12 00:00:00+05:30,61707.0,61707.0,61707.0,61707.0,0,0.0,0.0
2023-12-13 00:00:00+05:30,61603.0,61603.0,61603.0,61603.0,0,0.0,0.0
2023-12-14 00:00:00+05:30,62827.0,62827.0,62827.0,62827.0,0,0.0,0.0
2023-12-15 00:00:00+05:30,62816.0,62816.0,62816.0,62816.0,0,0.0,0.0
2023-12-18 00:00:00+05:30,62355.0,62355.0,62355.0,62355.0,0,0.0,0.0
2023-12-19 00:00:00+05:30,62529.0,62529.0,62529.0,62529.0,0,0.0,0.0
2023-12-20 00:00:00+05:30,62802.0,62802.0,62802.0,62802.0,0,0.0,0.0
2023-12-21 00:00:00+05:30,62722.0,62722.0,62722.0,62722.0,0,0.0,0.0
2023-12-22 00:00:00+05:30,63146.0,63146.0,63146.0,63146.0,0,0.0,0.0
2023-12-26 00:00:00+05:30,63360.0,63360.0,63360.0,63360.0,0,0.0,0.0
2023-12-27 00:00:00+05:30,63556.0,63556.0,63556.0,63556.0,0,0.0,0.0
2023-12-28 00:00:00+05:30,63755.0,63755.0,63755.0,63755.0,0,0.0,0.0
2023-12-29 00:00:00+05:30,63429.0,63429.0,63429.0,63429.0,0,0.0,0.0
2024-01-01 00:00:00+05:30,63551.0,63551.0,63551.0,63551.0,0,0.0,0.0
2024-01-02 00:00:00+05:30,63752.0,63752.0,63752.0,63752.0,0,0.0,0.0
2024-01-03 00:00:00+05:30,63246.0,63246.0,63246.0,63246.0,0,0.0,0.0
2024-01-04 00:00:00+05:30,62974.0,62974.0,62974.0,62974.0,0,0.0,0.0
2024-01-05 00:00:00+05:30,62717.0,62717.0,62717.0,62717.0,0,0.0,0.0
2024-01-08 00:00:00+05:30,62403.0,62403.0,62403.0,62403.0,0,0.0,0.0
2024-01-09 00:00:00+05:30,62517.0,62517.0,62517.0,62517.0,0,0.0,0.0
2024-01-10 00:00:00+05:30,62512.0,62512.0,62512.0,62512.0,0,0.0,0.0
2024-01-11 00:00:00+05:30,62353.0,62353.0,62353.0,62353.0,0,0.0,0.0
2024-01-12 00:00:00+05:30,62420.0,62420.0,62420.0,62420.0,0,0.0,0.0
2024-01-15 00:00:00+05:30,62383.0,62383.0,62383.0,62383.0,0,0.0,0.0
2024-01-16 00:00:00+05:30,62584.0,62584.0,62584.0,62584.0,0,0.0,0.0
