Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-16 00:00:00+05:30,205.15,205.15,205.15,205.15,0,0.0,0.0
2023-10-17 00:00:00+05:30,204.9,204.9,204.9,204.9,0,0.0,0.0
2023-10-18 00:00:00+05:30,208.1,208.1,208.1,208.1,0,0.0,0.0
2023-10-20 00:00:00+05:30,204.8,204.8,204.8,204.8,0,0.0,0.0
2023-10-23 00:00:00+05:30,205.05,205.05,205.05,205.05,0,0.0,0.0
2023-10-24 00:00:00+05:30,205.0,205.0,205.0,205.0,0,0.0,0.0
2023-10-25 00:00:00+05:30,205.95,205.95,205.95,205.95,0,0.0,0.0
2023-10-26 00:00:00+05:30,206.75,206.75,206.75,206.75,0,0.0,0.0
2023-10-27 00:00:00+05:30,205.35,205.35,205.35,205.35,0,0.0,0.0
2023-10-30 00:00:00+05:30,209.15,209.15,209.15,209.15,0,0.0,0.0
2023-10-31 00:00:00+05:30,209.0,209.0,209.0,209.0,0,0.0,0.0
2023-11-01 00:00:00+05:30,208.45,208.45,208.45,208.45,0,0.0,0.0
2023-11-02 00:00:00+05:30,207.15,207.15,207.15,207.15,0,0.0,0.0
2023-11-03 00:00:00+05:30,207.35,207.35,207.35,207.35,0,0.0,0.0
2023-11-06 00:00:00+05:30,209.9,209.9,209.9,209.9,0,0.0,0.0
2023-11-07 00:00:00+05:30,209.95,209.95,209.95,209.95,0,0.0,0.0
2023-11-08 00:00:00+05:30,210.4,210.4,210.4,210.4,0,0.0,0.0
2023-11-09 00:00:00+05:30,207.85,207.85,207.85,207.85,0,0.0,0.0
2023-11-10 00:00:00+05:30,206.4,206.4,206.4,206.4,0,0.0,0.0
2023-11-12 00:00:00+05:30,206.35,206.35,206.35,206.35,0,0.0,0.0
2023-11-13 00:00:00+05:30,206.3,206.3,206.3,206.3,0,0.0,0.0
2023-11-14 00:00:00+05:30,206.25,206.25,206.25,206.25,0,0.0,0.0
2023-11-15 00:00:00+05:30,206.2,206.2,206.2,206.2,0,0.0,0.0
2023-11-16 00:00:00+05:30,206.7,206.7,206.7,206.7,0,0.0,0.0
2023-11-17 00:00:00+05:30,204.55,204.55,204.55,204.55,0,0.0,0.0
2023-11-20 00:00:00+05:30,206.0,206.0,206.0,206.0,0,0.0,0.0
2023-11-21 00:00:00+05:30,206.8,206.8,206.8,206.8,0,0.0,0.0
