Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-02 00:00:00+05:30,724.15,724.15,724.15,724.15,0,0.0,0.0
2023-01-03 00:00:00+05:30,728.95,728.95,728.95,728.95,0,0.0,0.0
2023-01-04 00:00:00+05:30,721.0,721.0,721.0,721.0,0,0.0,0.0
2023-01-05 00:00:00+05:30,718.95,718.95,718.95,718.95,0,0.0,0.0
2023-01-06 00:00:00+05:30,727.95,727.95,727.95,727.95,0,0.0,0.0
2023-01-09 00:00:00+05:30,752.45,752.45,752.45,752.45,0,0.0,0.0
2023-01-10 00:00:00+05:30,751.9,751.9,751.9,751.9,0,0.0,0.0
2023-01-11 00:00:00+05:30,764.55,764.55,764.55,764.55,0,0.0,0.0
2023-01-12 00:00:00+05:30,768.05,768.05,768.05,768.05,0,0.0,0.0
2023-01-13 00:00:00+05:30,771.1,771.1,771.1,771.1,0,0.0,0.0
2023-01-16 00:00:00+05:30,771.75,771.75,771.75,771.75,0,0.0,0.0
2023-01-17 00:00:00+05:30,765.75,765.75,765.75,765.75,0,0.0,0.0
2023-01-18 00:00:00+05:30,786.4,786.4,786.4,786.4,0,0.0,0.0
2023-01-19 00:00:00+05:30,770.5,770.5,770.5,770.5,0,0.0,0.0
2023-01-20 00:00:00+05:30,774.35,774.35,774.35,774.35,0,0.0,0.0
2023-01-23 00:00:00+05:30,785.45,785.45,785.45,785.45,0,0.0,0.0
2023-01-24 00:00:00+05:30,788.05,788.05,788.05,788.05,0,0.0,0.0
2023-01-25 00:00:00+05:30,788.4,788.4,788.4,788.4,0,0.0,0.0
2023-01-27 00:00:00+05:30,791.8,791.8,791.8,791.8,0,0.0,0.0
2023-01-30 00:00:00+05:30,780.55,780.55,780.55,780.55,0,0.0,0.0
2023-01-31 00:00:00+05:30,781.55,781.55,781.55,781.55,0,0.0,0.0
2023-02-01 00:00:00+05:30,785.7,785.7,785.7,785.7,0,0.0,0.0
2023-02-02 00:00:00+05:30,783.5,783.5,783.5,783.5,0,0.0,0.0
2023-02-03 00:00:00+05:30,781.65,781.65,781.65,781.65,0,0.0,0.0
2023-02-06 00:00:00+05:30,771.55,771.55,771.55,771.55,0,0.0,0.0
2023-02-07 00:00:00+05:30,774.3,774.3,774.3,774.3,0,0.0,0.0
2023-02-08 00:00:00+05:30,782.2,782.2,782.2,782.2,0,0.0,0.0
2023-02-09 00:00:00+05:30,778.85,778.85,778.85,778.85,0,0.0,0.0
2023-02-10 00:00:00+05:30,775.15,775.15,775.15,775.15,0,0.0,0.0
2023-02-13 00:00:00+05:30,769.95,769.95,769.95,769.95,0,0.0,0.0
2023-02-14 00:00:00+05:30,777.65,777.65,777.65,777.65,0,0.0,0.0
2023-02-15 00:00:00+05:30,770.7,770.7,770.7,770.7,0,0.0,0.0
