Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-16 00:00:00+05:30,1610.7,1610.7,1610.7,1610.7,0,0.0,0.0
2023-10-17 00:00:00+05:30,1594.8,1594.8,1594.8,1594.8,0,0.0,0.0
2023-10-18 00:00:00+05:30,1597.0,1597.0,1597.0,1597.0,0,0.0,0.0
2023-10-20 00:00:00+05:30,1588.9,1588.9,1588.9,1588.9,0,0.0,0.0
2023-10-23 00:00:00+05:30,1590.5,1590.5,1590.5,1590.5,0,0.0,0.0
2023-10-24 00:00:00+05:30,1590.2,1590.2,1590.2,1590.2,0,0.0,0.0
2023-10-25 00:00:00+05:30,1582.3,1582.3,1582.3,1582.3,0,0.0,0.0
2023-10-26 00:00:00+05:30,1572.3,1572.3,1572.3,1572.3,0,0.0,0.0
2023-10-27 00:00:00+05:30,1577.0,1577.0,1577.0,1577.0,0,0.0,0.0
2023-10-30 00:00:00+05:30,1583.3,1583.3,1583.3,1583.3,0,0.0,0.0
2023-10-31 00:00:00+05:30,1567.5,1567.5,1567.5,1567.5,0,0.0,0.0
2023-11-01 00:00:00+05:30,1550.0,1550.0,1550.0,1550.0,0,0.0,0.0
2023-11-02 00:00:00+05:30,1548.4,1548.4,1548.4,1548.4,0,0.0,0.0
2023-11-03 00:00:00+05:30,1551.9,1551.9,1551.9,1551.9,0,0.0,0.0
2023-11-06 00:00:00+05:30,1563.5,1563.5,1563.5,1563.5,0,0.0,0.0
2023-11-07 00:00:00+05:30,1545.6,1545.6,1545.6,1545.6,0,0.0,0.0
2023-11-08 00:00:00+05:30,1541.6,1541.6,1541.6,1541.6,0,0.0,0.0
2023-11-09 00:00:00+05:30,1537.9,1537.9,1537.9,1537.9,0,0.0,0.0
2023-11-10 00:00:00+05:30,1519.3,1519.3,1519.3,1519.3,0,0.0,0.0
2023-11-12 00:00:00+05:30,1518.7,1518.7,1518.7,1518.7,0,0.0,0.0
2023-11-13 00:00:00+05:30,1545.1,1545.1,1545.1,1545.1,0,0.0,0.0
2023-11-14 00:00:00+05:30,1544.8,1544.8,1544.8,1544.8,0,0.0,0.0
2023-11-15 00:00:00+05:30,1499.4,1499.4,1499.4,1499.4,0,0.0,0.0
2023-11-16 00:00:00+05:30,1494.1,1494.1,1494.1,1494.1,0,0.0,0.0
2023-11-17 00:00:00+05:30,1458.7,1458.7,1458.7,1458.7,0,0.0,0.0
2023-11-20 00:00:00+05:30,1456.6,1456.6,1456.6,1456.6,0,0.0,0.0
2023-11-21 00:00:00+05:30,1453.8,1453.8,1453.8,1453.8,0,0.0,0.0
2023-11-22 00:00:00+05:30,1442.2,1442.2,1442.2,1442.2,0,0.0,0.0
2023-11-23 00:00:00+05:30,1432.0,1432.0,1432.0,1432.0,0,0.0,0.0
2023-11-24 00:00:00+05:30,1424.2,1424.2,1424.2,1424.2,0,0.0,0.0
2023-11-27 00:00:00+05:30,1423.3,1423.3,1423.3,1423.3,0,0.0,0.0
2023-11-28 00:00:00+05:30,1396.8,1396.8,1396.8,1396.8,0,0.0,0.0
2023-11-29 00:00:00+05:30,1430.3,1430.3,1430.3,1430.3,0,0.0,0.0
2023-11-30 00:00:00+05:30,1422.1,1422.1,1422.1,1422.1,0,0.0,0.0
2023-12-01 00:00:00+05:30,1457.9,1457.9,1457.9,1457.9,0,0.0,0.0
2023-12-04 00:00:00+05:30,1438.6,1438.6,1438.6,1438.6,0,0.0,0.0
2023-12-05 00:00:00+05:30,1423.3,1423.3,1423.3,1423.3,0,0.0,0.0
2023-12-06 00:00:00+05:30,1436.4,1436.4,1436.4,1436.4,0,0.0,0.0
2023-12-07 00:00:00+05:30,1429.5,1429.5,1429.5,1429.5,0,0.0,0.0
2023-12-08 00:00:00+05:30,1445.9,1445.9,1445.9,1445.9,0,0.0,0.0
2023-12-11 00:00:00+05:30,1435.0,1435.0,1435.0,1435.0,0,0.0,0.0
2023-12-12 00:00:00+05:30,1431.4,1431.4,1431.4,1431.4,0,0.0,0.0
2023-12-13 00:00:00+05:30,1409.4,1409.4,1409.4,1409.4,0,0.0,0.0
2023-12-14 00:00:00+05:30,1440.8,1440.8,1440.8,1440.8,0,0.0,0.0
2023-12-15 00:00:00+05:30,1443.9,1443.9,1443.9,1443.9,0,0.0,0.0
2023-12-18 00:00:00+05:30,1433.1,1433.1,1433.1,1433.1,0,0.0,0.0
2023-12-19 00:00:00+05:30,1419.4,1419.4,1419.4,1419.4,0,0.0,0.0
2023-12-20 00:00:00+05:30,1432.5,1432.5,1432.5,1432.5,0,0.0,0.0
2023-12-21 00:00:00+05:30,1419.7,1419.7,1419.7,1419.7,0,0.0,0.0
2023-12-22 00:00:00+05:30,1438.6,1438.6,1438.6,1438.6,0,0.0,0.0
2023-12-26 00:00:00+05:30,1420.8,1420.8,1420.8,1420.8,0,0.0,0.0
2023-12-27 00:00:00+05:30,1435.6,1435.6,1435.6,1435.6,0,0.0,0.0
2023-12-28 00:00:00+05:30,1437.8,1437.8,1437.8,1437.8,0,0.0,0.0
2023-12-29 00:00:00+05:30,1430.8,1430.8,1430.8,1430.8,0,0.0,0.0
2024-01-01 00:00:00+05:30,1438.4,1438.4,1438.4,1438.4,0,0.0,0.0
2024-01-02 00:00:00+05:30,1435.6,1435.6,1435.6,1435.6,0,0.0,0.0
2024-01-03 00:00:00+05:30,1435.3,1435.3,1435.3,1435.3,0,0.0,0.0
2024-01-04 00:00:00+05:30,1440.1,1440.1,1440.1,1440.1,0,0.0,0.0
2024-01-05 00:00:00+05:30,1408.4,1408.4,1408.4,1408.4,0,0.0,0.0
2024-01-08 00:00:00+05:30,1402.9,1402.9,1402.9,1402.9,0,0.0,0.0
2024-01-09 00:00:00+05:30,1406.0,1406.0,1406.0,1406.0,0,0.0,0.0
2024-01-10 00:00:00+05:30,1395.7,1395.7,1395.7,1395.7,0,0.0,0.0
2024-01-11 00:00:00+05:30,1420.5,1420.5,1420.5,1420.5,0,0.0,0.0
2024-01-12 00:00:00+05:30,1398.5,1398.5,1398.5,1398.5,0,0.0,0.0
2024-01-15 00:00:00+05:30,1394.4,1394.4,1394.4,1394.4,0,0.0,0.0
2024-01-16 00:00:00+05:30,1391.6,1391.6,1391.6,1391.6,0,0.0,0.0
2024-01-17 00:00:00+05:30,1383.8,1383.8,1383.8,1383.8,0,0.0,0.0
2024-01-18 00:00:00+05:30,1386.0,1386.0,1386.0,1386.0,0,0.0,0.0
2024-01-19 00:00:00+05:30,1398.3,1398.3,1398.3,1398.3,0,0.0,0.0
2024-01-23 00:00:00+05:30,1389.7,1389.7,1389.7,1389.7,0,0.0,0.0
2024-01-24 00:00:00+05:30,1381.9,1381.9,1381.9,1381.9,0,0.0,0.0
2024-01-25 00:00:00+05:30,1391.6,1391.6,1391.6,1391.6,0,0.0,0.0
2024-01-29 00:00:00+05:30,1398.9,1398.9,1398.9,1398.9,0,0.0,0.0
2024-01-30 00:00:00+05:30,1390.3,1390.3,1390.3,1390.3,0,0.0,0.0
2024-01-31 00:00:00+05:30,1390.3,1390.3,1390.3,1390.3,0,0.0,0.0
2024-02-01 00:00:00+05:30,1395.1,1395.1,1395.1,1395.1,0,0.0,0.0
2024-02-02 00:00:00+05:30,1392.3,1392.3,1392.3,1392.3,0,0.0,0.0
2024-02-05 00:00:00+05:30,1386.5,1386.5,1386.5,1386.5,0,0.0,0.0
2024-02-06 00:00:00+05:30,1379.5,1379.5,1379.5,1379.5,0,0.0,0.0
2024-02-07 00:00:00+05:30,1371.4,1371.4,1371.4,1371.4,0,0.0,0.0
2024-02-08 00:00:00+05:30,1380.7,1380.7,1380.7,1380.7,0,0.0,0.0
2024-02-09 00:00:00+05:30,1374.4,1374.4,1374.4,1374.4,0,0.0,0.0
2024-02-12 00:00:00+05:30,1370.2,1370.2,1370.2,1370.2,0,0.0,0.0
2024-02-13 00:00:00+05:30,1380.3,1380.3,1380.3,1380.3,0,0.0,0.0
2024-02-14 00:00:00+05:30,1380.7,1380.7,1380.7,1380.7,0,0.0,0.0
2024-02-15 00:00:00+05:30,1393.2,1393.2,1393.2,1393.2,0,0.0,0.0
