Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-02 00:00:00+05:30,68804.0,68804.0,68804.0,68804.0,0,0.0,0.0
2023-01-03 00:00:00+05:30,69956.0,69956.0,69956.0,69956.0,0,0.0,0.0
2023-01-04 00:00:00+05:30,69780.0,69780.0,69780.0,69780.0,0,0.0,0.0
2023-01-05 00:00:00+05:30,67921.0,67921.0,67921.0,67921.0,0,0.0,0.0
2023-01-06 00:00:00+05:30,68283.0,68283.0,68283.0,68283.0,0,0.0,0.0
2023-01-09 00:00:00+05:30,69242.0,69242.0,69242.0,69242.0,0,0.0,0.0
2023-01-10 00:00:00+05:30,68123.0,68123.0,68123.0,68123.0,0,0.0,0.0
2023-01-11 00:00:00+05:30,68753.0,68753.0,68753.0,68753.0,0,0.0,0.0
2023-01-12 00:00:00+05:30,68307.0,68307.0,68307.0,68307.0,0,0.0,0.0
2023-01-13 00:00:00+05:30,68445.0,68445.0,68445.0,68445.0,0,0.0,0.0
2023-01-16 00:00:00+05:30,69392.0,69392.0,69392.0,69392.0,0,0.0,0.0
2023-01-17 00:00:00+05:30,69165.0,69165.0,69165.0,69165.0,0,0.0,0.0
2023-01-18 00:00:00+05:30,69293.0,69293.0,69293.0,69293.0,0,0.0,0.0
2023-01-19 00:00:00+05:30,67838.0,67838.0,67838.0,67838.0,0,0.0,0.0
2023-01-20 00:00:00+05:30,68646.0,68646.0,68646.0,68646.0,0,0.0,0.0
2023-01-23 00:00:00+05:30,68589.0,68589.0,68589.0,68589.0,0,0.0,0.0
2023-01-24 00:00:00+05:30,68413.0,68413.0,68413.0,68413.0,0,0.0,0.0
2023-01-25 00:00:00+05:30,68200.0,68200.0,68200.0,68200.0,0,0.0,0.0
2023-01-27 00:00:00+05:30,68559.0,68559.0,68559.0,68559.0,0,0.0,0.0
2023-01-30 00:00:00+05:30,68638.0,68638.0,68638.0,68638.0,0,0.0,0.0
2023-01-31 00:00:00+05:30,67922.0,67922.0,67922.0,67922.0,0,0.0,0.0
2023-02-01 00:00:00+05:30,69708.0,69708.0,69708.0,69708.0,0,0.0,0.0
2023-02-02 00:00:00+05:30,71647.0,71647.0,71647.0,71647.0,0,0.0,0.0
2023-02-03 00:00:00+05:30,69765.0,69765.0,69765.0,69765.0,0,0.0,0.0
2023-02-06 00:00:00+05:30,67799.0,67799.0,67799.0,67799.0,0,0.0,0.0
2023-02-07 00:00:00+05:30,67491.0,67491.0,67491.0,67491.0,0,0.0,0.0
2023-02-08 00:00:00+05:30,67595.0,67595.0,67595.0,67595.0,0,0.0,0.0
2023-02-09 00:00:00+05:30,67559.0,67559.0,67559.0,67559.0,0,0.0,0.0
2023-02-10 00:00:00+05:30,66843.0,66843.0,66843.0,66843.0,0,0.0,0.0
2023-02-13 00:00:00+05:30,66232.0,66232.0,66232.0,66232.0,0,0.0,0.0
2023-02-14 00:00:00+05:30,66149.0,66149.0,66149.0,66149.0,0,0.0,0.0
2023-02-15 00:00:00+05:30,65320.0,65320.0,65320.0,65320.0,0,0.0,0.0
2023-02-16 00:00:00+05:30,65521.0,65521.0,65521.0,65521.0,0,0.0,0.0
2023-02-17 00:00:00+05:30,64658.0,64658.0,64658.0,64658.0,0,0.0,0.0
2023-02-20 00:00:00+05:30,65808.0,65808.0,65808.0,65808.0,0,0.0,0.0
2023-02-21 00:00:00+05:30,65648.0,65648.0,65648.0,65648.0,0,0.0,0.0
2023-02-22 00:00:00+05:30,65834.0,65834.0,65834.0,65834.0,0,0.0,0.0
2023-02-23 00:00:00+05:30,65024.0,65024.0,65024.0,65024.0,0,0.0,0.0
2023-02-24 00:00:00+05:30,64280.0,64280.0,64280.0,64280.0,0,0.0,0.0
2023-02-27 00:00:00+05:30,63182.0,63182.0,63182.0,63182.0,0,0.0,0.0
2023-02-28 00:00:00+05:30,62813.0,62813.0,62813.0,62813.0,0,0.0,0.0
2023-03-01 00:00:00+05:30,64041.0,64041.0,64041.0,64041.0,0,0.0,0.0
2023-03-02 00:00:00+05:30,63373.0,63373.0,63373.0,63373.0,0,0.0,0.0
2023-03-03 00:00:00+05:30,63706.0,63706.0,63706.0,63706.0,0,0.0,0.0
2023-03-06 00:00:00+05:30,64859.0,64859.0,64859.0,64859.0,0,0.0,0.0
2023-03-07 00:00:00+05:30,64846.0,64846.0,64846.0,64846.0,0,0.0,0.0
2023-03-08 00:00:00+05:30,64838.0,64838.0,64838.0,64838.0,0,0.0,0.0
2023-03-09 00:00:00+05:30,62210.0,62210.0,62210.0,62210.0,0,0.0,0.0
2023-03-10 00:00:00+05:30,62262.0,62262.0,62262.0,62262.0,0,0.0,0.0
2023-03-13 00:00:00+05:30,64242.0,64242.0,64242.0,64242.0,0,0.0,0.0
2023-03-14 00:00:00+05:30,66500.0,66500.0,66500.0,66500.0,0,0.0,0.0
2023-03-15 00:00:00+05:30,67089.0,67089.0,67089.0,67089.0,0,0.0,0.0
2023-03-16 00:00:00+05:30,67630.0,67630.0,67630.0,67630.0,0,0.0,0.0
2023-03-17 00:00:00+05:30,67167.0,67167.0,67167.0,67167.0,0,0.0,0.0
2023-03-20 00:00:00+05:30,68934.0,68934.0,68934.0,68934.0,0,0.0,0.0
2023-03-21 00:00:00+05:30,68822.0,68822.0,68822.0,68822.0,0,0.0,0.0
2023-03-22 00:00:00+05:30,68811.0,68811.0,68811.0,68811.0,0,0.0,0.0
2023-03-23 00:00:00+05:30,69610.0,69610.0,69610.0,69610.0,0,0.0,0.0
2023-03-24 00:00:00+05:30,70536.0,70536.0,70536.0,70536.0,0,0.0,0.0
2023-03-27 00:00:00+05:30,69717.0,69717.0,69717.0,69717.0,0,0.0,0.0
2023-03-28 00:00:00+05:30,69772.0,69772.0,69772.0,69772.0,0,0.0,0.0
2023-03-29 00:00:00+05:30,70460.0,70460.0,70460.0,70460.0,0,0.0,0.0
2023-03-30 00:00:00+05:30,70446.0,70446.0,70446.0,70446.0,0,0.0,0.0
2023-03-31 00:00:00+05:30,71760.0,71760.0,71760.0,71760.0,0,0.0,0.0
2023-04-03 00:00:00+05:30,71915.0,71915.0,71915.0,71915.0,0,0.0,0.0
2023-04-04 00:00:00+05:30,71900.0,71900.0,71900.0,71900.0,0,0.0,0.0
2023-04-05 00:00:00+05:30,74456.0,74456.0,74456.0,74456.0,0,0.0,0.0
2023-04-06 00:00:00+05:30,74521.0,74521.0,74521.0,74521.0,0,0.0,0.0
2023-04-10 00:00:00+05:30,74578.0,74578.0,74578.0,74578.0,0,0.0,0.0
